mjd,val
60619.88615338,33203003.0996361
60619.88616496,33202993.5013523
60619.88617653,33202980.4235144
60619.88618812,33203012.810689
60619.8861997,33202972.6961536
60619.88621127,33202976.2193079
60619.88622285,33203009.5719604
60619.88623443,33202987.9124651
60619.886246,33202984.4516783
60619.88625759,33202988.0292912
60619.88626916,33202993.2017278
60619.88628075,33202998.3161993
60619.88629232,33202991.450388
60619.8863039,33202987.7710791
60619.88631548,33203002.5085916
60619.88632706,33202977.6287108
60619.88633864,33202965.587573
60619.88635022,33202992.8701029
60619.88636179,33202964.6280165
60619.88637337,33203007.1434335
60619.88638495,33202962.1860924
60619.88639652,33203002.3525181
60619.88640811,33202983.1241894
60619.88641969,33202994.1554899
60619.88643126,33202977.8663969
60619.88644284,33202984.9305162
60619.88645442,33202959.7336874
60619.88646599,33203029.1910868
60619.88647758,33202951.2977619
60619.88648915,33202986.1127758
60619.88650074,33202997.1073027
60619.88651231,33202987.1741104
60619.88652389,33202977.5027161
60619.88653547,33203031.4673843
60619.88654705,33202950.0653753
60619.88655863,33202994.0891285
60619.88657021,33202976.3555107
60619.88658178,33203022.6178437
60619.88659336,33202968.2840919
60619.88660494,33203009.4289313
60619.88661652,33202974.7900867
60619.8866281,33202963.8195906
60619.88663968,33202989.4533081
60619.88665125,33202995.2876634
60619.88666283,33202975.6353541
60619.88667441,33202990.2201214
60619.88668599,33202978.8548669
60619.88669757,33202994.7312375
60619.88670915,33202992.241147
60619.88672073,33202997.1174622
60619.88673231,33202986.5424404
60619.88674388,33203007.1189775
60619.88675546,33202987.9415426
60619.88676703,33203010.4677821
60619.88677861,33202961.9487838
60619.8867902,33202999.9937506
60619.88680177,33202968.5147314
60619.88681335,33203021.7373209
60619.88682493,33202938.6785116
60619.8868365,33202996.7340546
60619.88684809,33202973.8290386
60619.88685966,33202984.1286221
60619.88687124,33202962.5401935
60619.88688282,33202954.5571843
60619.8868944,33202980.6894292
60619.88690598,33202995.7713127
60619.88691756,33202953.2305871
60619.88692913,33202999.0278434
60619.88694071,33202959.510458
60619.88695228,33203017.4164238
60619.88696387,33202957.2816096
60619.88697545,33203003.1091899
60619.88698702,33202989.1661797
60619.8869986,33202995.4856462
60619.88701017,33203004.3183814
60619.88702175,33202988.1275796
60619.88703333,33202986.7540398
60619.88704491,33202984.9353695
60619.88705649,33202977.8231535
60619.88706807,33202987.6934566
60619.88707965,33203001.995657
60619.88709122,33202992.4847288
60619.8871028,33202988.7893896
60619.88711438,33202987.0994358
60619.88712596,33202981.5092993
60619.88713754,33202982.7348156
60619.88714912,33203017.2496214
60619.88716069,33202975.6946421
60619.88717227,33202989.0784244
60619.88718385,33202985.9562092
60619.88719543,33202999.5884524
60619.887207,33202994.1640138
60619.88721858,33202987.3240814
60619.88723016,33202978.2831602
60619.88724174,33203021.5673542
60619.88725332,33202967.6432572
60619.8872649,33203021.7988195
60619.88727648,33202982.9825554
60619.88728805,33202961.1488266
60619.88729963,33203003.6995306
60619.88731121,33202997.8835078
60619.88732278,33202949.3686895
60619.88733436,33202984.584157
60619.88734594,33202984.4354219
60619.88735751,33202980.2282925
60619.8873691,33202997.9414034
60619.88738067,33202986.4057274
60619.88739225,33202980.3879957
60619.88740383,33202948.5241031
60619.88741541,33202987.0606328
60619.88742698,33202996.5455589
60619.88743857,33202997.5472679
60619.88745014,33202971.5091743
60619.88746172,33203004.5116168
60619.8874733,33202977.7358427
60619.88748488,33203008.2686176
60619.88749645,33202984.2816171
60619.88750804,33203009.4249192
60619.88751961,33202984.115366
60619.88753119,33202993.9221735
60619.88754276,33203021.5344591
60619.88755435,33202964.8095274
60619.88756592,33202988.3190584
60619.8875775,33202993.2931442
60619.88758908,33202980.8846808
60619.88760066,33202977.1784248
60619.88761223,33202984.0579681
60619.88762381,33202997.8477478
60619.88763539,33202967.7343264
60619.88764697,33202964.5620012
60619.88765855,33202991.4367638
60619.88767013,33202975.9045601
60619.8876817,33202971.0418596
60619.88769328,33202996.0803547
60619.88770486,33202973.3554468
60619.88771644,33202989.4212008
60619.88772802,33202972.169878
60619.8877396,33202976.8064918
60619.88775117,33202964.7593985
60619.88776275,33203001.8559856
60619.88777433,33202964.5301924
60619.88778591,33202975.4519453
60619.88779748,33202988.8089924
60619.88780907,33202958.1565666
60619.88782064,33202987.4487419
60619.88783222,33202974.5638542
60619.8878438,33202981.6953307
60619.88785538,33202985.614211
60619.88786695,33202976.5772801
60619.88787853,33202999.1907806
60619.88789011,33203001.6335049
60619.88790169,33202989.2843113
60619.88791327,33202977.7601547
60619.88792485,33202991.9591856
60619.88793643,33203018.9884949
60619.887948,33202983.9757605
60619.88795958,33202952.762022
60619.88797116,33202978.7234916
60619.88798273,33203036.054781
60619.88799432,33202932.5415268
60619.88800589,33202998.3327026
60619.88801747,33202984.1695748
60619.88802905,33202992.277029
60619.88804063,33202961.7053299
60619.8880522,33202989.8514118
60619.88806379,33203008.9601946
60619.88807536,33202978.6692543
60619.88808695,33202944.7689867
60619.88809852,33202974.0560923
60619.8881101,33203022.1239767
60619.88812167,33202994.7657604
60619.88813325,33202980.9292307
60619.88814483,33202983.9181375
60619.88815641,33202990.3949061
60619.88816798,33202986.4746685
60619.88817957,33203008.4426908
60619.88819114,33202986.6776524
60619.88820272,33202977.0229053
60619.8882143,33202959.0313664
60619.88822588,33202997.9257584
60619.88823745,33203003.3088836
60619.88824903,33202968.9401388
60619.88826061,33203011.9117556
60619.88827219,33202968.1070547
60619.88828377,33203023.7501927
60619.88829535,33202970.8934812
60619.88830692,33202993.7701407
60619.8883185,33202989.8599901
60619.88833008,33202954.3364582
60619.88834166,33202991.7506037
60619.88835323,33203001.6452522
60619.88836481,33202935.0374145
60619.88837639,33203014.9898825
60619.88838797,33202998.7784224
60619.88839955,33202982.7793264
60619.88841113,33202979.2032719
60619.8884227,33202994.9147482
60619.88843428,33202959.3989334
60619.88844586,33202967.4033537
60619.88845744,33202982.6552515
60619.88846902,33202979.5729437
60619.88848059,33202993.1778974
60619.88849217,33202949.50628
60619.88850375,33202988.5500602
60619.88851533,33202997.4566565
60619.88852691,33202975.1522817
60619.88853848,33202979.1620722
60619.88855006,33202994.5709572
60619.88856164,33202972.7608233
60619.88857322,33202977.6123752
60619.8885848,33202996.4281445
60619.88859638,33202941.7876482
60619.88860795,33202988.2858925
60619.88861953,33202969.8887653
60619.88863111,33202989.8041096
60619.88864269,33202989.1029062
60619.88865426,33202971.2586422
60619.88866585,33202986.5863771
60619.88867742,33202983.5968714
60619.888689,33202956.6788254
60619.88870058,33202997.3816566
60619.88871216,33202993.9308339
60619.88872373,33203013.0674142
60619.88873531,33202973.1596861
60619.88874689,33202969.6529799
60619.88875846,33202980.6139555
60619.88877005,33202982.2546816
60619.88878163,33202982.0874214
60619.8887932,33202977.6384744
60619.88880478,33202999.2755776
60619.88881636,33202967.1352854
60619.88882793,33203007.8795166
60619.88883951,33202953.2302122
60619.88885109,33202989.7720604
60619.88886267,33202986.2612495
60619.88887425,33202972.0056515
60619.88888583,33202988.9725075
60619.88889741,33202971.8169574
60619.88890898,33202997.5997096
60619.88892057,33202992.8595714
60619.88893214,33203004.3151217
60619.88894371,33202939.6591043
60619.8889553,33202990.6664009
60619.88896688,33202960.9475784
60619.88897845,33202997.0300484
60619.88899003,33202955.409729
60619.88900161,33202979.8290777
60619.88901318,33203017.0277987
60619.88902476,33202962.7822046
60619.88903634,33202969.7148514
60619.88904792,33202985.3057756
60619.8890595,33202977.9257088
60619.88907108,33202954.9140606
60619.88908266,33203002.1252594
60619.88909423,33202978.0619745
60619.88910581,33202969.6589547
60619.88911739,33202986.5131883
60619.88912896,33202970.3421984
60619.88914055,33202973.8880615
60619.88915213,33202983.0706892
60619.8891637,33202980.089613
60619.88917529,33202978.3116884
60619.88918686,33202966.923955
60619.88919844,33202987.4706373
60619.88921002,33202981.6720056
60619.8892216,33202978.9588042
60619.88923318,33202976.7882223
60619.88924475,33202988.4343557
60619.88925633,33202993.7326918
60619.88926791,33202966.6482906
60619.88927949,33203004.1915531
60619.88929107,33202976.7934056
60619.88930265,33202989.2100162
60619.88931422,33203024.9548121
60619.88932581,33202969.8691396
60619.88933738,33202981.3600741
60619.88934895,33202974.9610119
60619.88936054,33202967.1094379
60619.88937212,33203007.8123236
60619.88938369,33202976.60643
60619.88939527,33203005.1594115
60619.88940685,33202992.5361328
60619.88941842,33202973.1247816
60619.88943001,33202978.0785579
60619.88944159,33202986.1959038
60619.88945317,33202997.8843842
60619.88946474,33202986.2187509
60619.88947633,33202967.1896334
60619.8894879,33202987.8460522
60619.88949948,33202983.8801489
60619.88951106,33202983.6967573
60619.88952264,33203003.9567747
60619.88953421,33202967.0365276
60619.88954579,33202973.9648724
60619.88955737,33202980.140192
60619.88956894,33202982.73489
60619.88958053,33202970.8645496
60619.88959211,33203014.6479054
60619.88960368,33202961.8022251
60619.88961526,33203007.6366634
60619.88962684,33203000.9648915
60619.88963842,33202975.5543098
60619.88965,33202979.0282736
60619.88966158,33202997.1685047
60619.88967315,33202960.3745146
60619.88968473,33202999.9615011
60619.88969631,33202969.6277046
60619.88970789,33202963.8751192
60619.88971946,33202977.9029961
60619.88973104,33202972.3878727
60619.88974262,33202958.7718811
60619.8897542,33202964.6782694
60619.88976578,33202989.9521933
60619.88977736,33202953.270605
60619.88978893,33202967.9608155
60619.88980051,33203017.2014255
60619.88981209,33202962.9063912
60619.88982367,33202955.7380018
60619.88983525,33202994.8706255
60619.88984683,33202982.6540623
60619.8898584,33202979.3230228
60619.88986998,33202976.1290445
60619.88988156,33203004.791934
60619.88989314,33202918.7090121
60619.88990472,33203050.0690489
60619.88991631,33202937.4759922
60619.88992789,33202998.638442
60619.88993945,33202950.6957779
60619.88995104,33202974.6308851
60619.88996262,33203029.4031754
60619.88997419,33202948.9170923
60619.88998577,33202963.5709581
60619.88999735,33202971.3469811
60619.89000892,33203003.7878465
60619.89002051,33202953.2352143
60619.89003209,33202980.9197893
60619.89004366,33202989.2431421
60619.89005524,33202942.7805834
60619.89006682,33202993.1738815
60619.8900784,33202978.7616902
60619.89008997,33202990.41222659
60619.89010156,33202964.731411
60619.89011313,33202983.1519347
60619.89012471,33203012.6326198
60619.89013629,33202954.4007053
60619.89014787,33202991.340808
60619.89015944,33202990.0119753
60619.89017102,33202968.1046924
60619.8901826,33203008.5879755
60619.89019419,33202988.3007021
60619.89020576,33202985.6841974
60619.89021733,33202950.1624127
60619.89022892,33202991.0258283
60619.89024049,33202990.5274544
60619.89025207,33202987.9615536
60619.89026365,33202990.2661724
60619.89027523,33202981.5423355
60619.89028681,33202992.1506348
60619.89029839,33202980.4702968
60619.89030996,33202999.1367131
60619.89032154,33202975.0040531
60619.89033312,33202966.5760126
60619.89034469,33202975.9248428
60619.89035627,33202978.2394171
60619.89036785,33202972.3132162
60619.89037942,33202999.026454
60619.89039101,33202966.3306465
60619.89040258,33203009.6990309
60619.89041416,33202977.6042804
60619.89042574,33202998.7454501
60619.89043732,33202958.7852859
60619.89044889,33202992.1531592
60619.89046048,33202974.838809
60619.89047205,33202975.4480114
60619.89048363,33202958.3196563
60619.8904952,33203011.0198784
60619.89050678,33202980.9043322
60619.89051836,33202961.7245636
60619.89052994,33202975.1874943
60619.89054152,33202987.7360668
60619.8905531,33202991.3834295
60619.89056467,33202967.1349821
60619.89057625,33202980.3509369
60619.89058783,33202976.1385603
60619.8905994,33202973.6367188
60619.89061098,33202987.4739007
60619.89062256,33202992.1994172
60619.89063414,33202959.4941892
60619.89064572,33202995.719822
60619.8906573,33202960.9214382
60619.89066887,33202993.2758999
60619.89068045,33202965.5945949
60619.89069203,33203005.3025313
60619.89070361,33202969.9453172
60619.89071518,33202976.6756411
60619.89072676,33203003.8895283
60619.89073834,33202952.600687
60619.89074992,33202988.0329695
60619.8907615,33203009.4645681
60619.89077308,33202938.1689816
60619.89078465,33203001.0157299
60619.89079623,33202983.8397378
60619.89080781,33202978.7635222
60619.89081939,33202977.5784349
60619.89083096,33202968.7933999
60619.89084254,33202980.7812423
60619.89085412,33202993.5946636
60619.8908657,33202956.5616265
60619.89087728,33202973.9579963
60619.89088886,33202968.1420937
60619.89090043,33203009.9690685
60619.89091201,33202957.9079037
60619.89092359,33202969.9718227
60619.89093516,33202994.5621128
60619.89094674,33202956.461957
60619.89095832,33202986.6037512
60619.8909699,33202982.2155333
60619.89098148,33202967.6282119
60619.89099306,33202978.5799904
60619.89100463,33203017.3273487
60619.89101621,33202964.5214367
60619.89102779,33202971.4351788
60619.89103937,33202961.6598492
60619.89105095,33203002.7868547
60619.89106252,33203002.8164701
60619.8910741,33202982.0226107
60619.89108567,33202994.434082
60619.89109726,33202991.5195275
60619.89110884,33202966.8077964
60619.89112041,33202966.6643906
60619.89113199,33202989.3339672
60619.89114357,33202956.8302927
60619.89115514,33202993.2039232
60619.89116673,33202996.3030453
60619.8911783,33203003.5933829
60619.89118988,33202981.6902017
60619.89120146,33202971.3647928
60619.89121304,33203017.4064837
60619.89122461,33202971.9086637
60619.89123619,33202977.9129906
60619.89124777,33202991.9938145
60619.89125935,33202986.0676346
60619.89127093,33202984.8654127
60619.8912825,33202985.7003946
60619.89129408,33202982.0291128
60619.89130566,33202974.5640545
60619.89131724,33203004.9655724
60619.89132881,33202972.1944427
60619.89134039,33202995.6719475
60619.89135197,33202994.8757648
60619.89136355,33202965.9036389
60619.89137512,33202988.1175842
60619.8913867,33202966.6491127
60619.89139829,33202981.6752777
60619.89140986,33202988.6478787
60619.89142144,33202939.3134927
60619.89143302,33203001.9942637
60619.8914446,33202963.8235865
60619.89145618,33202978.6256151
60619.89146775,33202966.7886362
60619.89147933,33202979.4602594
60619.8914909,33202985.2908745
60619.89150249,33202969.2859287
60619.89151407,33202997.0101519
60619.89152564,33202971.6383638
60619.89153722,33202985.4628496
60619.8915488,33202969.6180554
60619.89156037,33202975.6987286
60619.89157195,33203014.9365377
60619.89158354,33202978.2406349
60619.89159511,33202958.4017019
60619.89160669,33203002.3358307
60619.89161827,33202968.4867993
60619.89162984,33202979.1072864
60619.89164142,33202994.2045202
60619.89165301,33202950.3525067
60619.89166458,33202964.6770325
60619.89167616,33202990.0179605
60619.89168774,33202973.8543654
60619.89169931,33203001.0407161
60619.89171089,33202961.4666052
60619.89172247,33202972.1247816
60619.89173405,33203005.6661825
60619.89174562,33202974.6661063
60619.8917572,33203002.7607345
60619.89176878,33202977.9906283
60619.89178036,33202990.0734434
60619.89179194,33202987.9671478
60619.89180352,33202970.5596571
60619.89181509,33202985.4798679
60619.89182667,33202953.6891852
60619.89183826,33203000.0325336
60619.89184983,33202964.2027388
60619.89186141,33202976.5092735
60619.89187298,33202963.7234163
60619.89188457,33202973.2144366
60619.89189614,33203009.6772279
60619.89190772,33202990.1154986
60619.8919193,33202970.1191082
60619.89193087,33202975.1664839
60619.89194245,33202968.5589389
60619.89195403,33203001.3192645
60619.89196561,33202981.1518306
60619.89197719,33202950.4921351
60619.89198877,33202999.9982986
60619.89200034,33202952.182745
60619.89201192,33202998.6033239
60619.8920235,33202957.7310172
60619.89203508,33202981.9186449
60619.89204666,33202961.6015329
60619.89205824,33202959.1263275
60619.89206982,33202977.3399429
60619.89208139,33202972.7795773
60619.89209297,33202982.6056938
60619.89210455,33202978.1290007
60619.89211612,33202987.2260637
60619.8921277,33202988.1477699
60619.89213929,33202978.6809101
60619.89215086,33202990.6469965
60619.89216244,33202948.8782654
60619.89217402,33202984.5695572
60619.89218559,33202988.9114933
60619.89219717,33202974.1290293
60619.89220875,33202965.8569155
60619.89222033,33202959.1468553
60619.8922319,33202965.6824084
60619.89224349,33202967.2866878
60619.89225507,33202957.7009363
60619.89226664,33202990.9267206
60619.89227822,33202964.7702008
60619.8922898,33203014.1662216
60619.89230137,33202948.8510971
60619.89231295,33203001.7313042
60619.89232453,33202970.7842168
60619.89233611,33202991.3849001
60619.89234769,33203001.8786602
60619.89235927,33202961.2395106
60619.89237084,33202990.8299064
60619.89238242,33202962.104599
60619.892394,33202962.1198187
60619.89240558,33202968.3508587
60619.89241716,33202987.138134
60619.89242873,33202991.3606348
60619.89244031,33202921.3897381
60619.89245189,33202981.6127262
60619.89246347,33202973.4429846
60619.89247505,33202984.9716015
60619.89248662,33202961.4006328
60619.89249821,33202983.5887318
60619.89250978,33202971.7961817
60619.89252136,33202972.7193079
60619.89253294,33202987.1523352
60619.89254452,33202957.5176877
60619.89255609,33202971.8900166
60619.89256767,33202958.4956989
60619.89257925,33202953.0781765
60619.89259083,33202974.8113346
60619.89260241,33202975.4155436
60619.89261399,33202984.4888315
60619.89262556,33202969.0186806
60619.89263715,33202993.2210398
60619.89264872,33202972.111228
60619.8926603,33202964.8328666
60619.89267187,33202969.0242014
60619.89268345,33202982.4588757
60619.89269503,33202932.8837156
60619.89270661,33202954.3072653
60619.89271819,33202982.3478737
60619.89272977,33202997.5822763
60619.89274134,33202951.1890469
60619.89275292,33202980.7571659
60619.8927645,33202979.8417854
60619.89277607,33202946.3418884
60619.89278766,33202980.4364663
60619.89279924,33202976.6839017
60619.89281081,33202986.0977402
60619.89282239,33202974.2515536
60619.89283397,33202959.643321
60619.89284555,33202987.4188223
60619.89285712,33202960.2031078
60619.8928687,33202954.2669649
60619.89288028,33202969.6399918
60619.89289185,33202987.7934255
60619.89290343,33202961.5064517
60619.89291502,33202976.9706687
60619.89292659,33202970.5406008
60619.89293817,33202960.793726
60619.89294975,33202985.1140566
60619.89296132,33202952.8168039
60619.89297291,33202988.7295857
60619.89298448,33202974.7399997
60619.89299606,33202992.403903
60619.89300764,33202974.215354
60619.89301922,33202986.1651735
60619.8930308,33202983.2971115
60619.89304237,33202958.8497172
60619.89305396,33202992.24191
60619.89306554,33202980.4489393
60619.89307711,33202981.4693937
60619.89308869,33202957.9652748
60619.89310027,33202992.1800528
60619.89311184,33202964.0967445
60619.89312342,33202959.2545881
60619.893135,33202968.1848679
60619.89314658,33202957.6510677
60619.89315816,33202973.0833149
60619.89316974,33202951.9667616
60619.89318131,33202960.6447058
60619.8931929,33202955.1279392
60619.89320448,33202969.8068943
60619.89321605,33202969.1411429
60619.89322763,33202979.130928
60619.89323921,33202965.0548964
60619.89325079,33202980.5764255
60619.89326236,33202993.9657431
60619.89327394,33202961.9549799
60619.89328552,33202977.3992414
60619.89329709,33202992.5116339
60619.89330868,33202985.8811178
60619.89332026,33202973.3998165
60619.89333183,33202967.3798294
60619.89334341,33202988.1262598
60619.89335499,33202969.4592638
60619.89336656,33202985.0808421
60619.89337815,33202975.5187883
60619.89338973,33202973.4179144
60619.8934013,33202973.1656294
60619.89341288,33202964.5536327
60619.89342446,33202975.0984936
60619.89343604,33202968.656208
60619.89344761,33202953.9525194
60619.89345919,33202979.0077925
60619.8934708,33202955.9079666
60619.89348235,33202960.8291102
60619.89349393,33202972.1945667
60619.89350551,33202961.0542688
60619.89351708,33202975.5333395
60619.89352867,33202957.7213431
60619.89354024,33202976.9592771
60619.89355182,33202966.4295416
60619.8935634,33202962.0419636
60619.89357498,33202977.3842745
60619.89358656,33202981.3241787
60619.89359814,33202943.1052837
60619.89360971,33202989.9000092
60619.89362129,33202977.8459444
60619.89363287,33202973.9216137
60619.89364445,33202974.3695354
60619.89365603,33202957.8862
60619.8936676,33202989.3890781
60619.89367918,33202983.6378927
60619.89369076,33202952.8673401
60619.89370233,33202980.5327711
60619.89371392,33202998.6856795
60619.89372549,33202942.3898315
60619.89373707,33203001.9823999
60619.89374865,33202978.4569254
60619.89376023,33202973.2010041
60619.8937718,33202940.7349662
60619.89378339,33202995.3940526
60619.89379496,33202962.7446537
60619.89380655,33202980.1057071
60619.89381812,33202976.4975157
60619.8938297,33202985.9994478
60619.89384128,33202966.9653645
60619.89385285,33202978.6727304
60619.89386444,33202970.7324648
60619.89387601,33202990.0737276
60619.89388759,33202972.8347655
60619.89389917,33202960.0405407
60619.89391075,33202978.7229423
60619.89392232,33202963.2739735
60619.89393391,33203003.3764972
60619.89394548,33202966.9017449
60619.89395705,33202965.2074413
60619.89396864,33202991.5793018
60619.89398022,33202974.2132569
60619.8939918,33202994.6047249
60619.89400337,33202957.9609575
60619.89401496,33202954.5310669
60619.89402654,33202966.5941353
60619.89403811,33202976.3418817
60619.89404969,33202955.2370682
60619.89406127,33202989.6397562
60619.89407284,33202961.5776701
60619.89408442,33202979.128994
60619.894096,33202947.2074079
60619.89410757,33202982.2852793
60619.89411916,33202967.0842466
60619.89413074,33202980.0453873
60619.89414231,33202985.562356
60619.89415389,33202981.1121826
60619.89416547,33202954.8457747
60619.89417705,33202992.6680155
60619.89418863,33202973.3963852
60619.89420021,33202983.7615375
60619.89421179,33202971.9484139
60619.89422337,33202998.8831558
60619.89423494,33202959.8405533
60619.89424652,33202986.1293792
60619.89425809,33202961.0135956
60619.89426968,33202966.8305864
60619.89428126,33202984.1096278
60619.89429283,33202942.9800014
60619.89430441,33202980.1116619
60619.89431599,33202981.13272
60619.89432756,33202972.7906561
60619.89433914,33202983.3945637
60619.89435072,33202968.00807
60619.8943623,33202980.8287105
60619.89437388,33202981.0616379
60619.89438546,33202988.1817856
60619.89439704,33202947.0125647
60619.89440861,33202964.7406063
60619.89442019,33202981.3284273
60619.89443177,33202983.9679737
60619.89444335,33202944.3865089
60619.89445493,33202979.3962212
60619.89446651,33202951.6600866
60619.89447812,33202960.684041
60619.89448968,33202992.3110676
60619.89450126,33202961.5511885
60619.89451283,33202964.6775818
60619.89452441,33202995.400671
60619.89453599,33202956.1548223
60619.89454757,33202979.5029326
60619.89455915,33202949.5482674
60619.89457073,33202948.1242694
60619.89458231,33202980.9194689
60619.89459389,33202964.6856241
60619.89460547,33202976.7500201
60619.89461704,33202973.0921621
60619.89462862,33202971.2748709
60619.8946402,33202948.2248859
60619.89465178,33202997.8770533
60619.89466335,33202972.6000251
60619.89467494,33202967.0447598
60619.89468651,33202956.5985374
60619.89469809,33202974.031703
60619.89470967,33202976.4732685
60619.89472125,33202967.1852255
60619.89473282,33202966.9613972
60619.8947444,33202985.2718372
60619.89475598,33202964.8832379
60619.89476756,33202990.21912
60619.89477914,33202954.4446707
60619.89479072,33202982.3609981
60619.8948023,33202948.9492274
60619.89481387,33202983.0050287
60619.89482546,33202973.6298838
60619.89483703,33202977.6320905
60619.8948486,33202993.9099999
60619.89486019,33202959.9253273
60619.89487177,33202967.6839294
60619.89488334,33202989.0194359
60619.89489492,33202963.3255043
60619.8949065,33202989.927165
60619.89491807,33202976.8322525
60619.89492965,33202960.7638464
60619.89494124,33202996.1045046
60619.89495281,33202965.7049456
60619.89496439,33202985.156311
60619.89497597,33202970.0272227
60619.89498755,33202991.1657629
60619.89499913,33202972.0228118
60619.89501071,33202973.2987748
60619.89502228,33202960.1945591
60619.89503386,33202995.0780124
60619.89504544,33202950.9527359
60619.89505702,33202981.7229939
60619.89506859,33202970.251008
60619.89508018,33202968.723567
60619.89509176,33202977.7218066
60619.89510333,33202977.8277168
60619.89511491,33202967.9793167
60619.89512649,33202987.5545425
60619.89513806,33202968.90927991
60619.89514965,33202979.5863904
60619.89516123,33202978.4298182
60619.8951728,33202989.4268589
60619.89518438,33202976.0761185
60619.89519596,33202967.6051836
60619.89520754,33202999.3024559
60619.89521911,33202985.1061582
60619.89523069,33202976.4953165
60619.89524227,33202968.2346754
60619.89525384,33203002.326232
60619.89526543,33202955.948575
60619.89527701,33202998.9977923
60619.89528858,33203005.7245369
60619.89530016,33202963.1267185
60619.89531174,33202990.723196
60619.89532331,33202995.9921122
60619.8953349,33202960.4672451
60619.89534647,33202993.8351383
60619.89535805,33202997.8753109
60619.89536963,33202946.063859
60619.89538121,33202998.8356523
60619.89539279,33202969.6770907
60619.89540437,33202983.0064487
60619.89541595,33202964.9811144
60619.89542753,33202971.6909895
60619.8954391,33202945.0843077
60619.89545069,33202971.9074716
60619.89546226,33202980.5482722
60619.89547383,33202955.4661617
60619.89548542,33202962.3381729
60619.895497,33202967.0970383
60619.89550857,33202974.5335321
60619.89552016,33202980.4275732
60619.89553174,33202963.6212635
60619.89554331,33202991.4992266
60619.89555489,33202974.8829298
60619.89556647,33202967.739893
60619.89557805,33202964.2917184
60619.89558963,33202970.3806591
60619.8956012,33202974.0290308
60619.89561278,33202997.8470822
60619.89562436,33202953.3913984
60619.89563594,33202960.2255869
60619.89564752,33202999.5122566
60619.89565909,33202997.4940958
60619.89567067,33202959.3218365
60619.89568225,33202997.7169647
60619.89569382,33202981.5856171
60619.89570541,33203002.393322
60619.89571699,33202942.828537
60619.89572856,33202985.0069379
60619.89574014,33202961.299099
60619.89575172,33202980.9316254
60619.8957633,33202956.6597452
60619.89577488,33202963.2110233
60619.89578646,33203004.9740601
60619.89579803,33202933.5944166
60619.89580961,33202978.916358
60619.89582119,33202961.2678385
60619.89583277,33202939.334239
60619.89584434,33203007.5021868
60619.89585592,33203000.2936506
60619.8958675,33202958.6209879
60619.89587907,33202965.9849844
60619.89589066,33202955.7399568
60619.89590224,33202962.9866286
60619.89591381,33202993.8530483
60619.89592539,33202944.8484239
60619.89593697,33202951.3726683
60619.89594855,33202999.5078821
60619.89596013,33202967.1841679
60619.89597171,33202960.8026285
60619.89598328,33202974.5295391
60619.89599486,33202994.0549917
60619.89600644,33202963.6945057
60619.89601802,33202941.5425339
60619.89602959,33202986.0602932
60619.89604118,33203006.9174671
60619.89605275,33202950.3749371
60619.89606433,33202982.3947229
60619.89607591,33202959.458909
60619.89608749,33202989.0768185
60619.89609906,33202955.2042799
60619.89611064,33202998.2965365
60619.89612222,33202968.7569875
60619.8961338,33202953.9404087
60619.89614538,33202989.0980492
60619.89615696,33202970.5888367
60619.89616854,33202995.05387679
60619.89618012,33202965.3718472
60619.8961917,33202986.9337635
60619.89620327,33202984.9610825
60619.89621485,33202960.6232338
60619.89622643,33202971.7459011
60619.89623801,33203012.4487934
60619.89624958,33202953.4011516
60619.89626116,33202960.4642239
60619.89627274,33202991.7174969
60619.89628431,33202977.9508047
60619.8962959,33202982.7875938
60619.89630748,33202957.1262341
60619.89631905,33202964.7301645
60619.89633064,33202961.5597296
60619.89634221,33202950.7868852
60619.89635379,33202970.6340762
60619.89636537,33202957.4093685
60619.89637695,33202983.7540273
60619.89638852,33202945.9703322
60619.8964001,33202942.1019525
60619.89641168,33202995.8375111
60619.89642326,33202968.1124191
60619.89643483,33202934.6104584
60619.89644641,33202997.2384377
60619.89645799,33202949.0664835
60619.89646956,33202979.9721164
60619.89648115,33202936.5837488
60619.89649273,33202984.6553231
60619.8965043,33202940.6384763
60619.89651588,33202996.3066845
60619.89652746,33202954.5716477
60619.89653904,33202966.7873106
60619.89655062,33202985.2175016
60619.8965622,33202969.1110201
60619.89657378,33202958.1014948
60619.89658535,33202984.5303698
60619.89659693,33202962.97966
60619.89660851,33202979.3484526
60619.89662008,33202939.239602
60619.89663166,33202959.2003718
60619.89664324,33202962.6936521
60619.89665482,33202988.2338353
60619.8966664,33202950.8206529
60619.89667798,33202985.2311707
60619.89668955,33202970.2386064
60619.89670113,33202958.2299586
60619.89671271,33202989.8746977
60619.89672429,33202987.5201978
60619.89673587,33202966.8999434
60619.89674745,33202987.9736414
60619.89675903,33202965.02849
60619.8967706,33202985.1243439
60619.89678218,33202989.5630627
60619.89679376,33202948.9757519
60619.89680533,33202991.4647359
60619.89681692,33202975.8499833
60619.89682849,33202968.6202583
60619.89684007,33202970.0637998
60619.89685165,33203005.3284417
60619.89686323,33202980.9107523
60619.8968748,33202968.6541862
60619.89688639,33202958.2164555
60619.89689796,33202976.3013582
60619.89690954,33202984.9858341
60619.89692112,33202949.0987759
60619.8969327,33202967.9717445
60619.89694427,33202977.5179958
60619.89695586,33202956.5369244
60619.89696743,33202966.817646
60619.89697901,33202995.6957846
60619.89699058,33202967.0248623
60619.89700217,33202978.7353277
