mjd,val
60620.39092194,19973650.9724488
60620.39093353,19973650.9770809
60620.3909451,19973650.9751305
60620.39095668,19973650.9783001
60620.39096826,19973650.9782996
60620.39097984,19973650.9743009
60620.39099141,19973650.9770818
60620.39100299,19973650.9782996
60620.39101457,19973650.9751305
60620.39102614,19973650.9763494
60620.39103772,19973650.9753737
60620.39104931,19973650.9785443
60620.39106088,19973650.9753742
60620.39107246,19973650.9756184
60620.39108403,19973650.979763
60620.39109562,19973650.9743991
60620.3911072,19973650.9765935
60620.39111877,19973650.975862
60620.39113035,19973650.9787879
60620.39114192,19973650.9741545
60620.39115351,19973650.9753747
60620.39116508,19973650.976593
60620.39117666,19973650.9778128
60620.39118824,19973650.974399
60620.39119981,19973650.9768377
60620.39121139,19973650.9775681
60620.39122299,19973650.9746433
60620.39123456,19973650.9780559
60620.39124613,19973650.973424
60620.39125771,19973650.9795193
60620.39126929,19973650.9763489
60620.39128087,19973650.9748869
60620.39129244,19973650.977325
60620.39130402,19973650.9761052
60620.3913156,19973650.9770818
60620.39132718,19973650.977324
60620.39133876,19973650.9746432
60620.39135034,19973650.9756179
60620.39136191,19973650.9800072
60620.3913735,19973650.9700102
60620.39138507,19973650.9809819
60620.39139664,19973650.9778132
60620.39140822,19973650.9756169
60620.3914198,19973650.9768382
60620.39143138,19973650.9722046
60620.39144296,19973650.9809819
60620.39145453,19973650.9770803
60620.39146612,19973650.9747892
60620.39147769,19973650.9756178
60620.39148927,19973650.9800072
60620.39150085,19973650.975862
60620.39151243,19973650.9751301
60620.39152401,19973650.9751311
60620.39153559,19973650.9782996
60620.39154716,19973650.9783005
60620.39155874,19973650.9756179
60620.39157032,19973650.9758621
60620.3915819,19973650.9743986
60620.39159347,19973650.9785437
60620.39160505,19973650.9753738
60620.39161663,19973650.9753751
60620.39162821,19973650.9785438
60620.39163979,19973650.9748864
60620.39165137,19973650.9765926
60620.39166295,19973650.9765949
60620.39167452,19973650.9761057
60620.3916861,19973650.977324
60620.39169767,19973650.9756184
60620.39170925,19973650.9783005
60620.39172083,19973650.972692
60620.39173241,19973650.9783006
60620.39174399,19973650.9768367
60620.39175557,19973650.9746423
60620.39176714,19973650.9773249
60620.39177872,19973650.977325
60620.3917903,19973650.9770813
60620.39180187,19973650.9743986
60620.39181346,19973650.9778128
60620.39182504,19973650.9751301
60620.39183662,19973650.9775691
60620.39184819,19973650.9761052
60620.39185977,19973650.9775691
60620.39187135,19973650.9761057
60620.39188292,19973650.9756183
60620.39189451,19973650.9758616
60620.39190608,19973650.979032
60620.39191766,19973650.9761062
60620.39192924,19973650.9741545
60620.39194082,19973650.976593
60620.39195239,19973650.9775686
60620.39196398,19973650.978446
60620.39197555,19973650.9751306
60620.39198713,19973650.9753742
60620.39199871,19973650.9795193
60620.39201029,19973650.9748869
60620.39202187,19973650.9761053
60620.39203345,19973650.9775681
60620.39204503,19973650.9724488
60620.3920566,19973650.9763499
60620.39206818,19973650.975862
60620.39207976,19973650.9785437
60620.39209134,19973650.9758621
60620.39210291,19973650.9758625
60620.3921145,19973650.977324
60620.39212607,19973650.975862
60620.39213765,19973650.9795194
60620.39214923,19973650.9753742
60620.39216081,19973650.9787874
60620.39217238,19973650.9741559
60620.39218397,19973650.9758616
60620.39219554,19973650.9780564
60620.39220712,19973650.9751301
60620.3922187,19973650.9770813
60620.39223028,19973650.9768371
60620.39224186,19973650.9780565
60620.39225344,19973650.9756174
60620.39226501,19973650.9743996
60620.39227659,19973650.9758615
60620.39228817,19973650.9753752
60620.39229975,19973650.9780555
60620.39231133,19973650.9790315
60620.3923229,19973650.9756184
60620.39233448,19973650.9780564
60620.39234606,19973650.9753742
60620.39235763,19973650.9753738
60620.39236921,19973650.9763498
60620.39238079,19973650.9751301
60620.39239237,19973650.9785442
60620.39240395,19973650.9739123
60620.39241553,19973650.9790306
60620.3924271,19973650.975131
60620.39243869,19973650.9778128
60620.39245026,19973650.9764948
60620.39246184,19973650.9761057
60620.39247341,19973650.976593
60620.392485,19973650.9743991
60620.39249657,19973650.9770817
60620.39250815,19973650.9785433
60620.39251973,19973650.9751306
60620.39253131,19973650.9731798
60620.39254288,19973650.9787874
60620.39255446,19973650.9756184
60620.39256604,19973650.9785437
60620.39257762,19973650.9748869
60620.39258919,19973650.976593
60620.39260078,19973650.9756184
60620.39261235,19973650.9768372
60620.39262393,19973650.9763498
60620.39263551,19973650.9785442
60620.39264709,19973650.9753733
60620.39265866,19973650.975131
60620.39267025,19973650.9770809
60620.39268183,19973650.978301
60620.3926934,19973650.9765935
60620.39270498,19973650.9731789
60620.39271656,19973650.978301
60620.39272813,19973650.977325
60620.39273972,19973650.9763484
60620.3927513,19973650.9778127
60620.39276287,19973650.973424
60620.39277445,19973650.9778118
60620.39278603,19973650.9768372
60620.39279761,19973650.9773249
60620.39280919,19973650.9714737
60620.39282077,19973650.9802504
60620.39283235,19973650.975863
60620.39284392,19973650.9748854
60620.3928555,19973650.9768377
60620.39286708,19973650.9768371
60620.39287865,19973650.9768362
60620.39289024,19973650.9814706
60620.39290181,19973650.9717169
60620.39291339,19973650.9773245
60620.39292497,19973650.9753747
60620.39293655,19973650.9767384
60620.39294812,19973650.9743996
60620.3929597,19973650.979763
60620.39297128,19973650.9717169
60620.39298286,19973650.9783001
60620.39299444,19973650.9765935
60620.39300602,19973650.9802508
60620.3930176,19973650.9748855
60620.39302917,19973650.9748878
60620.39304075,19973650.9800063
60620.39305233,19973650.9763493
60620.3930639,19973650.972693
60620.39307549,19973650.9758615
60620.39308706,19973650.9775691
60620.39309864,19973650.9765926
60620.39311022,19973650.9756183
60620.3931218,19973650.9765931
60620.39313337,19973650.9765944
60620.39314495,19973650.9761057
60620.39315653,19973650.9758615
60620.39316811,19973650.9753743
60620.39317969,19973650.9763498
60620.39319127,19973650.977325
60620.39320285,19973650.9768371
60620.39321442,19973650.9763489
60620.39322601,19973650.9746432
60620.39323758,19973650.9756174
60620.39324916,19973650.9787884
60620.39326074,19973650.9743991
60620.39327232,19973650.9792752
60620.39328389,19973650.9761048
60620.39329547,19973650.9763507
60620.39330705,19973650.9763494
60620.39331863,19973650.9724479
60620.39333021,19973650.9822025
60620.39334179,19973650.9758606
60620.39335337,19973650.9770818
60620.39336494,19973650.9765935
60620.39337652,19973650.9753728
60620.3933881,19973650.9758639
60620.39339968,19973650.9790301
60620.39341126,19973650.9763503
60620.39342283,19973650.9763494
60620.39343441,19973650.9743013
60620.39344599,19973650.9807372
60620.39345757,19973650.972693
60620.39346914,19973650.9773245
60620.39348073,19973650.9775686
60620.39349231,19973650.9763498
60620.39350388,19973650.9758611
60620.39351546,19973650.9765945
60620.39352704,19973650.9748864
60620.39353861,19973650.9783001
60620.3935502,19973650.9746432
60620.39356177,19973650.9782996
60620.39357335,19973650.974155
60620.39358493,19973650.9785442
60620.39359651,19973650.9761057
60620.39360809,19973650.9746428
60620.39361966,19973650.975862
60620.39363124,19973650.9765935
60620.39364282,19973650.9748869
60620.39365439,19973650.9795179
60620.39366598,19973650.9775696
60620.39367755,19973650.9741549
60620.39368913,19973650.9743991
60620.39370071,19973650.9785447
60620.39371229,19973650.9753738
60620.39372387,19973650.976593
60620.39373545,19973650.9778132
60620.39374702,19973650.9758611
60620.3937586,19973650.9775691
60620.39377018,19973650.9761057
60620.39378176,19973650.9751301
60620.39379334,19973650.9785437
60620.39380491,19973650.9761057
60620.39381649,19973650.9763503
60620.39382807,19973650.9756179
60620.39383964,19973650.978056
60620.39385123,19973650.975131
60620.39386281,19973650.976593
60620.39387438,19973650.9775687
60620.39388596,19973650.9741559
60620.39389754,19973650.9765925
60620.39390912,19973650.9785442
60620.3939207,19973650.976007
60620.39393227,19973650.9746442
60620.39394386,19973650.9780555
60620.39395543,19973650.9768367
60620.39396701,19973650.9773249
60620.39397859,19973650.9741555
60620.39399016,19973650.9780559
60620.39400175,19973650.9773255
60620.39401332,19973650.9756178
60620.3940249,19973650.9778118
60620.39403648,19973650.973424
60620.39404806,19973650.9765935
60620.39405964,19973650.9795189
60620.39407122,19973650.9731817
60620.3940828,19973650.9773235
60620.39409437,19973650.9756179
60620.39410595,19973650.9797631
60620.39411753,19973650.9741563
60620.39412911,19973650.9751296
60620.39414069,19973650.9775682
60620.39415227,19973650.9756184
60620.39416385,19973650.9778127
60620.39417542,19973650.9775687
60620.394187,19973650.9783
60620.39419858,19973650.9748869
60620.39421015,19973650.973424
60620.39422174,19973650.9758616
60620.39423331,19973650.9790306
60620.39424489,19973650.9758625
60620.39425647,19973650.975861
60620.39426805,19973650.9770818
60620.39427962,19973650.9763494
60620.39429121,19973650.9756183
60620.39430278,19973650.9783006
60620.39431436,19973650.9756184
60620.39432594,19973650.9756178
60620.39433752,19973650.9761057
60620.3943491,19973650.9763494
60620.39436067,19973650.9780559
60620.39437225,19973650.9765935
60620.39438383,19973650.9775691
60620.39439541,19973650.9731794
60620.39440699,19973650.979763
60620.39441857,19973650.9723506
60620.39443014,19973650.9770808
60620.39444172,19973650.9753747
60620.3944533,19973650.9763494
60620.39446487,19973650.9773249
60620.39447646,19973650.9773245
60620.39448803,19973650.9763494
60620.39449961,19973650.975862
60620.39451119,19973650.9765935
60620.39452277,19973650.9739118
60620.39453435,19973650.9780559
60620.39454592,19973650.9768372
60620.3945575,19973650.9778127
60620.39456909,19973650.9773245
60620.39458066,19973650.9746423
60620.39459224,19973650.9773255
60620.39460382,19973650.9758625
60620.39461539,19973650.9753737
60620.39462697,19973650.9787874
60620.39463855,19973650.9763503
60620.39465012,19973650.976593
60620.39466171,19973650.9763489
60620.39467329,19973650.9775691
60620.39468487,19973650.9761062
60620.39469644,19973650.9761052
60620.39470802,19973650.9756184
60620.3947196,19973650.9773249
60620.39473117,19973650.9763494
60620.39474276,19973650.9773249
60620.39475434,19973650.9756175
60620.39476591,19973650.9756188
60620.39477749,19973650.9770808
60620.39478907,19973650.9753742
60620.39480064,19973650.9770809
60620.39481222,19973650.9751315
60620.3948238,19973650.9753737
60620.39483538,19973650.979763
60620.39484696,19973650.9739113
60620.39485854,19973650.977325
60620.39487011,19973650.9778118
60620.39488169,19973650.9768376
60620.39489327,19973650.9763494
60620.39490485,19973650.9764953
60620.39491642,19973650.9761061
60620.394928,19973650.9758616
60620.39493958,19973650.9770813
60620.39495116,19973650.9753737
60620.39496274,19973650.9751301
60620.39497432,19973650.9785442
60620.39498589,19973650.9758616
60620.39499747,19973650.9768381
60620.39500905,19973650.976593
60620.39502063,19973650.9787879
60620.39503221,19973650.9748869
60620.39504379,19973650.974886
60620.39505537,19973650.9770817
60620.39506694,19973650.9770804
60620.39507852,19973650.9739117
60620.3950901,19973650.9763494
60620.39510167,19973650.9785442
60620.39511326,19973650.9739113
60620.39512484,19973650.9780555
60620.39513641,19973650.9748869
60620.39514799,19973650.9768376
60620.39515957,19973650.9787874
60620.39517114,19973650.9741559
60620.39518273,19973650.9775682
60620.3951943,19973650.976594
60620.39520588,19973650.9765925
60620.39521746,19973650.9761062
60620.39522904,19973650.9775681
60620.39524062,19973650.9778118
60620.3952522,19973650.9753757
60620.39526378,19973650.9765935
60620.39527535,19973650.9770808
60620.39528693,19973650.9761052
60620.39529851,19973650.9756184
60620.39531009,19973650.9761061
60620.39532166,19973650.9770813
60620.39533324,19973650.9758616
60620.39534482,19973650.977325
60620.39535639,19973650.9763484
60620.39536798,19973650.9761066
60620.39537955,19973650.9782996
60620.39539113,19973650.9743996
60620.39540271,19973650.9764948
60620.39541429,19973650.9758615
60620.39542587,19973650.977325
60620.39543745,19973650.9761057
60620.39544903,19973650.976593
60620.3954606,19973650.979032
60620.39547218,19973650.9753752
60620.39548376,19973650.9751296
60620.39549534,19973650.9770813
60620.39550691,19973650.9785438
60620.39551849,19973650.9751301
60620.39553007,19973650.974399
60620.39554165,19973650.9761062
60620.39555323,19973650.9783001
60620.39556481,19973650.9753737
60620.39557638,19973650.9763504
60620.39558796,19973650.9763498
60620.39559954,19973650.9768362
60620.39561112,19973650.9736686
60620.3956227,19973650.9790306
60620.39563428,19973650.9748869
60620.39564585,19973650.9773245
60620.39565743,19973650.9761066
60620.39566901,19973650.977324
60620.39568059,19973650.9763503
60620.39569216,19973650.9743986
60620.39570374,19973650.9768372
60620.39571532,19973650.9778123
60620.3957269,19973650.9783001
60620.39573848,19973650.9743995
60620.39575006,19973650.9751296
60620.39576163,19973650.977325
60620.39577321,19973650.9751306
60620.39578479,19973650.9785447
60620.39579637,19973650.9792757
60620.39580795,19973650.9729357
60620.39581953,19973650.976593
60620.39583111,19973650.9790315
60620.39584268,19973650.9785438
60620.39585426,19973650.9746427
60620.39586584,19973650.9746428
60620.39587742,19973650.977325
60620.395889,19973650.976983
60620.39590057,19973650.9768372
60620.39591215,19973650.9751301
60620.39592373,19973650.9761057
60620.3959353,19973650.9770813
60620.39594688,19973650.9748864
60620.39595846,19973650.9783001
60620.39597004,19973650.9775686
60620.39598162,19973650.9739113
60620.3959932,19973650.9751305
60620.39600478,19973650.9778128
60620.39601636,19973650.9748874
60620.39602794,19973650.9778118
60620.39603951,19973650.9780564
60620.39605109,19973650.9768372
60620.39606267,19973650.9743991
60620.39607425,19973650.9719605
60620.39608583,19973650.9814697
60620.3960974,19973650.9763493
60620.39610898,19973650.9785442
60620.39612056,19973650.9748869
60620.39613214,19973650.9782997
60620.39614372,19973650.975131
60620.3961553,19973650.9751305
60620.39616687,19973650.9765931
60620.39617845,19973650.9783001
60620.39619003,19973650.9787879
60620.39620161,19973650.9741549
60620.39621319,19973650.9758616
60620.39622477,19973650.9768376
60620.39623635,19973650.9739113
60620.39624792,19973650.9780564
60620.3962595,19973650.9763494
60620.39627108,19973650.9765925
60620.39628265,19973650.975131
60620.39629424,19973650.9785443
60620.39630581,19973650.9756179
60620.39631739,19973650.979763
60620.39632897,19973650.975131
60620.39634055,19973650.9758616
60620.39635212,19973650.9746432
60620.3963637,19973650.9756174
60620.39637528,19973650.9780569
60620.39638686,19973650.9757629
60620.39639844,19973650.9770813
60620.39641002,19973650.9741549
60620.3964216,19973650.9768372
60620.39643317,19973650.9780574
60620.39644475,19973650.9770803
60620.39645633,19973650.9751306
60620.3964679,19973650.9761052
60620.39647949,19973650.9758625
60620.39649107,19973650.9800067
60620.39650264,19973650.9751305
60620.39651422,19973650.9768372
60620.3965258,19973650.9734239
60620.39653737,19973650.9780555
60620.39654895,19973650.9775691
60620.39656053,19973650.9746428
60620.39657211,19973650.9783005
60620.39658369,19973650.9736677
60620.39659527,19973650.9778123
60620.39660685,19973650.9748859
60620.39661842,19973650.9814706
60620.39663,19973650.9763493
60620.39664158,19973650.9753743
60620.39665316,19973650.9736676
60620.39666474,19973650.9790315
60620.39667632,19973650.9714733
60620.39668789,19973650.9804945
60620.39669947,19973650.9765935
60620.39671105,19973650.9741549
60620.39672262,19973650.9775686
60620.3967342,19973650.9778123
60620.39674578,19973650.9758625
60620.39675736,19973650.9785438
60620.39676894,19973650.9709849
60620.39678052,19973650.9812265
60620.3967921,19973650.976593
60620.39680367,19973650.9751305
60620.39681525,19973650.9746428
60620.39682683,19973650.9783001
60620.3968384,19973650.9753742
60620.39684999,19973650.9787879
60620.39686157,19973650.974155
60620.39687314,19973650.9767394
60620.39688472,19973650.97464219
60620.3968963,19973650.978056
60620.39690787,19973650.9778137
60620.39691946,19973650.9739103
60620.39693103,19973650.9748869
60620.39694261,19973650.9795194
60620.39695419,19973650.9751306
60620.39696577,19973650.9753742
60620.39697735,19973650.9780564
60620.39698892,19973650.9758616
60620.3970005,19973650.9768376
60620.39701208,19973650.9758616
60620.39702365,19973650.9765944
60620.39703523,19973650.9763484
60620.39704682,19973650.9763508
60620.39705839,19973650.9751291
60620.39706997,19973650.9770813
60620.39708155,19973650.979032
60620.39709312,19973650.9743987
60620.39710471,19973650.9778127
60620.39711628,19973650.9758616
60620.39712786,19973650.9748869
60620.39713944,19973650.9775691
60620.39715102,19973650.9763489
60620.3971626,19973650.9736676
60620.39717418,19973650.9795184
60620.39718576,19973650.9758625
60620.39719734,19973650.9761052
60620.39720891,19973650.975131
60620.39722049,19973650.9782997
60620.39723207,19973650.9778122
60620.39724364,19973650.9739123
60620.39725523,19973650.9768376
60620.39726681,19973650.9780555
60620.39727838,19973650.9761066
60620.39728996,19973650.9763494
60620.39730153,19973650.9756184
60620.39731311,19973650.978055
60620.3973247,19973650.9734249
60620.39733627,19973650.9807381
60620.39734785,19973650.9743986
60620.39735943,19973650.9746423
60620.39737101,19973650.9772268
60620.39738259,19973650.9768376
60620.39739416,19973650.976593
60620.39740574,19973650.9763498
60620.39741732,19973650.9792753
60620.39742889,19973650.9739113
60620.39744047,19973650.9775686
60620.39745206,19973650.9783001
60620.39746363,19973650.9731803
60620.39747521,19973650.9787879
60620.39748679,19973650.9746427
60620.39749836,19973650.9775686
60620.39750995,19973650.9753743
60620.39752152,19973650.9783001
60620.3975331,19973650.9736676
60620.39754468,19973650.9773249
60620.39755626,19973650.9753738
60620.39756784,19973650.9763493
60620.39757941,19973650.9797636
60620.39759099,19973650.972692
60620.39760257,19973650.9724488
60620.39761414,19973650.9822011
60620.39762573,19973650.9768371
60620.39763731,19973650.9736677
60620.39764888,19973650.9768367
60620.39766046,19973650.9756188
60620.39767204,19973650.9787879
60620.39768361,19973650.9770808
60620.3976952,19973650.9746423
60620.39770677,19973650.976594
60620.39771835,19973650.9756174
60620.39772993,19973650.9763498
60620.39774151,19973650.9780564
60620.39775309,19973650.9753747
60620.39776466,19973650.9761057
60620.39777625,19973650.9800067
60620.39778782,19973650.9743991
60620.3977994,19973650.9756179
60620.39781098,19973650.9756184
60620.39782256,19973650.9768366
60620.39783414,19973650.9770813
60620.39784571,19973650.9787879
60620.39785729,19973650.9738121
60620.39786886,19973650.9758625
60620.39788045,19973650.9770813
60620.39789202,19973650.9758621
60620.3979036,19973650.9780554
60620.39791518,19973650.9751311
60620.39792676,19973650.9780559
60620.39793834,19973650.9741555
60620.39794991,19973650.9773244
60620.3979615,19973650.9797631
60620.39797307,19973650.9746432
60620.39798465,19973650.9748864
60620.39799622,19973650.9765935
60620.39800781,19973650.975862
60620.39801938,19973650.9768372
60620.39803096,19973650.9763494
60620.39804254,19973650.9780569
60620.39805412,19973650.97513
60620.3980657,19973650.9748869
60620.39807728,19973650.9770813
60620.39808886,19973650.9748865
60620.39810043,19973650.9780559
60620.39811201,19973650.9778128
60620.39812359,19973650.9736666
60620.39813516,19973650.9778133
60620.39814675,19973650.9773249
60620.39815833,19973650.9773245
60620.3981699,19973650.9761057
60620.39818148,19973650.9768381
60620.39819306,19973650.9763484
60620.39820463,19973650.973424
60620.39821621,19973650.9780564
60620.39822779,19973650.9743991
60620.39823937,19973650.9775686
60620.39825095,19973650.9756184
60620.39826253,19973650.9785438
60620.39827411,19973650.976593
60620.39828569,19973650.9748864
60620.39829727,19973650.975863
60620.39830884,19973650.9758606
60620.39832041,19973650.9770817
60620.398332,19973650.9795199
60620.39834358,19973650.9747877
60620.39835515,19973650.9761057
60620.39836673,19973650.9765935
60620.39837831,19973650.9756179
60620.39838988,19973650.976593
60620.39840147,19973650.9770818
60620.39841304,19973650.9743986
60620.39842462,19973650.9768376
60620.3984362,19973650.9761057
60620.39844778,19973650.976593
60620.39845936,19973650.9756179
60620.39847094,19973650.9792757
60620.39848252,19973650.9712291
60620.3984941,19973650.9802513
60620.39850567,19973650.9763494
60620.39851725,19973650.9787874
60620.39852883,19973650.9743991
60620.3985404,19973650.9763493
60620.39855199,19973650.9768372
60620.39856356,19973650.9765935
60620.39857514,19973650.9761057
60620.39858672,19973650.9765939
60620.3985983,19973650.9758616
60620.39860987,19973650.9748864
60620.39862145,19973650.977325
60620.39863303,19973650.9783001
60620.39864461,19973650.9739112
60620.39865619,19973650.9773245
60620.39866776,19973650.9770818
60620.39867934,19973650.9775686
60620.39869092,19973650.9748864
60620.3987025,19973650.9746428
60620.39871408,19973650.9778123
60620.39872565,19973650.9782996
60620.39873724,19973650.975131
60620.39874881,19973650.9765935
60620.39876038,19973650.9748869
60620.39877197,19973650.978056
60620.39878355,19973650.9741549
60620.39879512,19973650.9770818
60620.3988067,19973650.977324
60620.39881828,19973650.9758625
60620.39882986,19973650.9763494
60620.39884144,19973650.9747877
60620.39885302,19973650.9783015
60620.3988646,19973650.9782996
60620.39887618,19973650.9722042
60620.39888775,19973650.9780569
60620.39889934,19973650.9773241
60620.39891091,19973650.9739117
60620.39892249,19973650.9802513
60620.39893407,19973650.9734235
60620.39894564,19973650.9768367
60620.39895722,19973650.9746423
60620.39896881,19973650.9775696
60620.39898038,19973650.9756174
60620.39899196,19973650.9775691
60620.39900354,19973650.9765939
60620.39901511,19973650.9761052
60620.3990267,19973650.9765931
60620.39903827,19973650.9773245
60620.39904985,19973650.9741559
60620.39906143,19973650.9785437
60620.39907301,19973650.9756184
60620.39908459,19973650.9770808
60620.39909616,19973650.9758611
60620.39910774,19973650.9756188
60620.39911932,19973650.9770813
60620.3991309,19973650.9751306
60620.39914248,19973650.9778123
60620.39915406,19973650.9765934
60620.39916563,19973650.9743991
60620.39917721,19973650.9778123
60620.39918879,19973650.9797626
60620.39920037,19973650.9753752
60620.39921195,19973650.9731793
60620.39922353,19973650.9761057
60620.39923511,19973650.9785442
60620.39924668,19973650.9778118
60620.39925826,19973650.9748874
60620.39926984,19973650.9787879
60620.39928141,19973650.9743986
60620.399293,19973650.9753742
60620.39930458,19973650.9768372
60620.39931615,19973650.9753747
60620.39932773,19973650.9769826
60620.39933931,19973650.976593
60620.39935088,19973650.9785447
60620.39936246,19973650.9778118
60620.39937404,19973650.9756184
60620.39938562,19973650.9736676
60620.3993972,19973650.9753738
60620.39940878,19973650.9782996
60620.39942035,19973650.9770818
60620.39943193,19973650.976593
60620.39944351,19973650.9746432
60620.39945509,19973650.9753738
60620.39946667,19973650.9765939
60620.39947825,19973650.9763489
60620.39948983,19973650.976594
60620.3995014,19973650.9778127
60620.39951298,19973650.9746428
60620.39952456,19973650.9761057
60620.39953613,19973650.9753737
60620.39954772,19973650.9782996
60620.39955929,19973650.9746438
60620.39957087,19973650.9787879
60620.39958245,19973650.9768366
60620.39959403,19973650.9751306
60620.39960561,19973650.9731793
60620.39961719,19973650.9790321
60620.39962877,19973650.9763498
60620.39964034,19973650.977325
60620.39965192,19973650.9741544
60620.3996635,19973650.9761067
60620.39967508,19973650.9758611
60620.39968665,19973650.9731812
60620.39969823,19973650.9848824
60620.39970981,19973650.971961
60620.39972139,19973650.9787879
60620.39973297,19973650.9753737
60620.39974455,19973650.9761057
60620.39975612,19973650.976594
60620.3997677,19973650.9748864
60620.39977928,19973650.9795189
60620.39979086,19973650.9739113
60620.39980244,19973650.975862
60620.39981402,19973650.9779582
60620.3998256,19973650.9748864
60620.39983717,19973650.9768377
60620.39984875,19973650.9761052
60620.39986033,19973650.9773249
60620.39987191,19973650.9778133
60620.39988349,19973650.9756174
60620.39989507,19973650.9775686
60620.39990664,19973650.9736676
60620.39991822,19973650.9756174
60620.3999298,19973650.9785448
60620.39994137,19973650.9782996
60620.39995295,19973650.9743991
60620.39996453,19973650.9761056
60620.39997611,19973650.9775687
60620.39998769,19973650.9765935
60620.39999927,19973650.9753751
60620.40001085,19973650.9746423
60620.40002243,19973650.975862
60620.40003401,19973650.9797626
60620.40004559,19973650.9743996
60620.40005716,19973650.976593
60620.40006874,19973650.9775681
60620.40008032,19973650.9751311
60620.40009189,19973650.975862
60620.40010347,19973650.9763494
60620.40011505,19973650.9756178
60620.40012662,19973650.9778128
60620.40013821,19973650.9761057
60620.40014979,19973650.9775686
60620.40016136,19973650.9756184
60620.40017294,19973650.9753747
60620.40018452,19973650.9748859
60620.4001961,19973650.9785438
60620.40020768,19973650.9756188
60620.40021926,19973650.9761052
60620.40023083,19973650.9763494
60620.40024241,19973650.9768371
60620.40025399,19973650.9770809
60620.40026557,19973650.9748864
60620.40027714,19973650.9773254
60620.40028873,19973650.9756179
60620.4003003,19973650.9758625
60620.40031188,19973650.9772263
60620.40032346,19973650.9763493
60620.40033504,19973650.9746428
60620.40034661,19973650.9812259
60620.40035819,19973650.9753747
60620.40036977,19973650.9741545
60620.40038135,19973650.9753752
60620.40039293,19973650.9751301
60620.40040451,19973650.9795189
60620.40041609,19973650.9778132
60620.40042767,19973650.9758616
60620.40043924,19973650.9753737
60620.40045082,19973650.9778128
60620.4004624,19973650.9770803
60620.40047398,19973650.9756189
60620.40048556,19973650.9741554
60620.40049713,19973650.9787874
60620.40050871,19973650.9753747
60620.40052029,19973650.9770803
60620.40053186,19973650.9729372
60620.40054345,19973650.9800062
60620.40055503,19973650.9748864
60620.4005666,19973650.9748869
60620.40057818,19973650.9778127
60620.40058976,19973650.9783006
60620.40060134,19973650.9751301
60620.40061292,19973650.972692
60620.40062449,19973650.9819574
60620.40063608,19973650.9726925
60620.40064765,19973650.9770809
60620.40065923,19973650.9775686
60620.40067081,19973650.9763493
60620.40068238,19973650.9761053
60620.40069397,19973650.9756188
60620.40070554,19973650.9778123
60620.40071711,19973650.9746437
60620.4007287,19973650.9768362
60620.40074028,19973650.9763493
60620.40075185,19973650.9787884
60620.40076343,19973650.9751301
60620.40077501,19973650.9756188
60620.40078659,19973650.9775677
60620.40079817,19973650.9752765
60620.40080975,19973650.976593
60620.40082133,19973650.9761066
60620.40083291,19973650.9758606
60620.40084448,19973650.9739123
60620.40085606,19973650.9802503
60620.40086763,19973650.9751301
60620.40087922,19973650.9758625
60620.4008908,19973650.9756174
60620.40090237,19973650.9758621
60620.40091395,19973650.9780569
60620.40092553,19973650.9763493
60620.4009371,19973650.9761067
60620.40094869,19973650.9751296
60620.40096027,19973650.9780569
60620.40097184,19973650.9741549
60620.40098342,19973650.9783001
60620.400995,19973650.9743986
60620.40100658,19973650.9753747
60620.40101816,19973650.977325
60620.40102973,19973650.9775681
60620.40104132,19973650.9761062
60620.40105289,19973650.9778123
60620.40106447,19973650.9775691
60620.40107605,19973650.9748859
60620.40108762,19973650.9746423
60620.4010992,19973650.9797635
60620.40111079,19973650.9741555
60620.40112236,19973650.9778118
60620.40113394,19973650.9761061
60620.40114552,19973650.9768372
60620.40115709,19973650.9765935
60620.40116868,19973650.9780559
60620.40118025,19973650.9751316
60620.40119183,19973650.9751291
60620.40120341,19973650.9778132
60620.40121499,19973650.9748869
60620.40122657,19973650.9768367
60620.40123815,19973650.9775691
60620.40124972,19973650.9778118
60620.40126131,19973650.9736681
60620.40127288,19973650.9787874
60620.40128446,19973650.9755197
60620.40129604,19973650.975862
60620.40130761,19973650.977325
60620.4013192,19973650.975862
60620.40133077,19973650.9758616
60620.40134235,19973650.9778127
60620.40135393,19973650.9792753
60620.40136551,19973650.9722046
60620.40137709,19973650.9751306
60620.40138867,19973650.9778123
60620.40140025,19973650.9761057
60620.40141182,19973650.9746432
60620.4014234,19973650.9775686
60620.40143498,19973650.9753743
60620.40144656,19973650.9783001
60620.40145813,19973650.973423
60620.40146971,19973650.9824457
60620.40148129,19973650.9756179
60620.40149286,19973650.9741549
60620.40150445,19973650.9758616
60620.40151603,19973650.9753747
60620.4015276,19973650.9773249
60620.40153919,19973650.9743991
60620.40155077,19973650.9809818
60620.40156234,19973650.974155
60620.40157392,19973650.9761066
60620.4015855,19973650.9756174
60620.40159708,19973650.9748874
60620.40160866,19973650.9804945
60620.40162023,19973650.9756179
60620.40163181,19973650.9753747
60620.40164339,19973650.9780559
60620.40165497,19973650.9748865
60620.40166655,19973650.9797625
60620.40167812,19973650.9743991
60620.4016897,19973650.9761062
60620.40170128,19973650.9778127
60620.40171286,19973650.9758616
60620.40172444,19973650.9763498
60620.40173602,19973650.9746423
60620.40174759,19973650.977325
60620.40175917,19973650.9765939
60620.40177075,19973650.9739113
60620.40178233,19973650.9774704
60620.40179391,19973650.977325
